,PYPL,AKAM,YELP,PI,AAPL,ZM,ESTC,STX,BABA,TEAM,JWN,DOCU,TRVG,VG,MSTR,DDOG,SSTK,ERIC,MDLA,MELI,TWLO,OKTA,CIEN,ACN,PLTR,ORCL,NTAP,CTXS,CSCO,ADSK,QIWI,BB,SLAB,SHOP,HUBS,V,SPOT,FVRR,WORK,PINS,SPLK,ZBRA,TDC,EPAM,NFLX,BIGC,DOCN,ADBE,QCOM,VMW,DASH,TWTR,ABNB,NTNX,ASAN,FTNT,REAL,AMZN,BIDU,BAH,EB,TU,EXTR,TSLA,NEWR,FEYE,INTU,W,RXT,CARG,UIS,CERN,TRUE,WIX,GRPN,ZEN
2016-05-01,,,,,,,,-0.006943824141145667,0.056781742455763534,,0.005502438758796224,,,0.05549647053294272,,,-0.00013866257557179542,,,-0.05658712023606801,,,,,,0.038935563104450274,,,-0.048650596941064383,0.04032680754508146,-0.012637871190546521,,,0.05596354434477704,0.07634084059513409,,,,,,,,,,-0.012951705216797723,,,,,,,,,,,,,-0.02706265508390168,,,,-0.0013945864854317787,,,,,0.0011011538352403783,-0.041331579559058106,,,,0.025338517067235024,0.04922931263777447,0.039226045871431595,-0.026970595584361514,-0.007316130668294694
2016-06-01,,,,,,,,-0.03304768240556635,0.050125683069690403,,-0.02933303774024143,,,-0.0016656913908356906,,,0.044046478874349516,,,0.0016912520194664812,,,,,,0.010926230910659035,,,-0.0003310398457030319,0.02486927523168781,0.02152070748394045,,,0.020553473752213967,0.005864459854287779,,,,,,,,,,0.022577857514937696,,,,,,,,,,,,,0.09599785277889689,,,,-0.004876836480588502,,,,,0.014822235802793106,-0.03099743064512262,,,,0.00016517400687324386,0.007481462644380382,0.015473198015153886,0.08000415578689646,0.007443911492107925
2016-07-01,,,,,,,,-0.03841281430111369,0.027479663772867213,-0.015596340323138853,-0.03023154790931477,,,-0.015863381911059262,,,-0.0007341183556160927,,,-0.022248163543214215,,,,,,-0.0692218890404222,,,-0.020418296904365873,0.053915057159568916,-0.10415928654692373,,,0.019627648110358952,-0.06609538383113917,,,,,,,,,,-0.016607983758581028,,,,,,,,,,,,,0.019921922657204837,,,,-0.05312484919390435,,,,,-0.042950792681291095,-0.06116016200062212,,,,-0.060911811645087716,-0.002869579925617958,0.027575365901771183,-0.05353115089915142,-0.06237261185483607
2016-08-01,,,,,,,,-0.021679113954754935,0.0665366082872772,0.032347926924901675,-0.044506326959243774,,,0.03220872593579949,,,-0.006489204592565332,,,0.04424109825616567,,,,,,-0.07452723088760363,,,-0.057258381650302066,0.01253952922014234,-0.059553489261122104,,,-0.025440930483294585,-0.03636648609574446,,,,,,,,,,-0.012746571383318219,,,,,,,,,,,,,0.05111857568531548,,,,-0.11972574070758277,,,,,-0.021097513684238157,-0.001305868870335878,,,,-0.014762481749743338,-0.05142495794573788,0.032689841583284654,-0.0379830007258095,0.033526912001582435
2016-09-01,,,,,,,,-0.03309538055229153,0.04548245767603402,-0.017462844884905897,-0.01412879754923231,,,-0.01596346280084385,,,-0.06944831135101169,,,-0.013712897304838611,,,,,,-0.05332069269023138,,,-0.07843662756377985,0.06892549668495977,-0.030521074271072982,,,0.05955157468476569,-0.02496232888863456,,,,,,,,,,0.002409900930577133,,,,,,,,,,,,,0.021363731976955132,,,,-0.0350533704707989,,,,,0.009096699923334471,-0.020589575065055012,,,,0.015554557010040056,-0.012899801784787546,0.04349291935927163,-0.05842193749565634,-0.0061078681620252975
2016-10-01,,,,,,,,-0.05171296224845443,0.0038666774312651436,0.04114485344551007,0.051151539710912144,,,-0.009001220559478152,,,-0.03622459406365664,,,0.037686402109772726,,,,,,0.04115551590405946,,,-0.01708045575345504,0.0738180240995409,-0.02028656677895379,,,0.022688136977299076,0.013063985618523694,,,,,,,,,,0.04639160318887317,,,,,,,,,,,,,0.004612246106931343,,,,0.040260756834856005,,,,,0.0018945036168287392,-0.03077325956662185,,,,0.014956104954456591,0.002997848274655672,0.04218727352076038,0.054597072522910815,-0.06273139808766781
2016-11-01,,,,,,,,-0.008705293359279304,-0.09082070259852498,0.01371946077420232,0.03986623226732153,,,0.06782580087104156,,,-0.02388843659591874,,,-0.033856248516557434,,,,,,0.11268976739128556,,,-0.008529587615147046,0.0850086741532935,0.002048354124348408,,,0.03321193856390775,-0.05455014176648179,,,,,,,,,,-0.02830153934282424,,,,,,,,,,,,,0.0031641271485447616,,,,0.06449047856274273,,,,,-0.04049490225973292,0.011111937873252261,,,,0.041572940195676526,-0.056340805543308316,-0.02258517642653284,0.11611827071309506,-0.08105210597558024
2016-12-01,,,,,,,,-0.03892262483247218,-0.03199239685383153,-0.06746535149572504,0.06915664803586759,,,-0.0019712831403135333,,,0.05269748501391201,,,-0.07074410067701128,,,,,,0.01019300151022279,,,-0.007067410146264912,-0.012760653774498833,0.0016385524277332305,,,0.029279497544388154,-0.07897117897036518,,,,,,,,,,-0.0006384222159311363,,,,,,,,,,,,,0.02071515944757652,,,,0.061816241641125085,,,,,0.03137918586058635,-0.06582596541743133,,,,0.12120926870568786,0.08205271794454702,0.007020821089352859,0.04991266397803859,0.0011308189547463926
2017-01-01,,,,,,,,0.02065779165808087,0.08174894361184763,-0.018560433618989475,0.020606985422803783,,,-0.03000301324311255,,,0.0562229669064777,,,-0.07954841527545504,0.03617341638405107,,,,,0.018462487174281672,,,-0.036020164229167415,-0.008984601669804214,0.016648631631511004,,,0.036352005314734065,-0.0731502994570175,,,,,,,,,,-0.02464991371302983,,,,,,,,,,,,,0.06864780583493506,,,,0.04406659177948723,,,,,0.008760382328311597,-0.016210357054663106,,,,0.039093186711297044,0.043252185040165196,0.007589865515634718,0.015779595359847843,-0.037018593441910524
2017-02-01,,,,,,,,-0.03557767735288679,0.0036688723452061797,0.07448007741086399,0.02489720999196258,,,0.09491234699930556,,,0.020852643226416268,,,-0.06228956532177601,-0.01604915832298652,,,,,0.041425877822692865,,,-0.00255469314663,0.07652915225629597,-0.007100384438240959,,,0.016160948751551125,0.019474228060937827,,,,,,,,,,0.050508384060902085,,,,,,,,,,,,,0.015232404138205605,,,,0.07193979121837023,,,,,0.043439466944519535,0.05843867961791154,,,,0.03507786788047664,0.049088631727926095,0.08294272360057353,0.03648075588164413,0.06495877669372666
