,PYPL,AKAM,YELP,PI,AAPL,ZM,ESTC,STX,BABA,TEAM,JWN,DOCU,TRVG,VG,MSTR,DDOG,SSTK,ERIC,MDLA,MELI,TWLO,OKTA,CIEN,ACN,PLTR,ORCL,NTAP,CTXS,CSCO,ADSK,QIWI,BB,SLAB,SHOP,HUBS,V,SPOT,FVRR,WORK,PINS,SPLK,ZBRA,TDC,EPAM,NFLX,BIGC,DOCN,ADBE,QCOM,VMW,DASH,TWTR,ABNB,NTNX,ASAN,FTNT,REAL,AMZN,BIDU,BAH,EB,TU,EXTR,TSLA,NEWR,FEYE,INTU,W,RXT,CARG,UIS,CERN,TRUE,WIX,GRPN,ZEN
2016-05-01,,,,,,,,-0.0033020401157240658,0.19670272289596202,,-0.006280565973474151,,,0.11588629598664595,,,-0.1678317551772539,,,-0.09397584650314654,,,,,,0.0863226172415817,,,-0.22972377186643697,0.08566647610968402,-0.12383746742005405,,,-0.05309416177765628,0.046881871977415925,,,,,,,,,,-0.012047309246383059,,,,,,,,,,,,,0.01187792681492726,,,,0.00046749338853243846,,,,,-0.02885762812039315,-0.04766304898346602,,,,0.19404494098984215,0.10623405336156866,-0.008379965677182424,0.003404049046416671,-0.0032580368047544312
2016-06-01,,,,,,,,0.03736292745229262,-0.056974880231724354,,-0.043472128744345015,,,-0.020232068263231314,,,0.10077648248823859,,,0.007418904602443623,,,,,,-0.005332347510243124,,,-0.007718754456501205,-1.7537768994108048e-05,-0.013161105973243985,,,-0.008053939174205601,-0.0890098220240553,,,,,,,,,,0.06919180151363606,,,,,,,,,,,,,0.20459490593447363,,,,-0.03037488113027802,,,,,0.011877658681011448,-0.05246459933306494,,,,0.045840908820861184,0.026482159273400488,-0.08428679343811725,0.08754223025213925,-0.017670826671381243
2016-07-01,,,,,,,,-0.007133524471842112,-0.10015819576753643,0.015326356676538994,-0.021151730361324336,,,-0.024712792314506515,,,0.05263305613716971,,,-0.042280739299487315,,,,,,-0.021863611862937494,,,0.04488504494345299,-0.01685712273661873,-0.29017505892916406,,,-0.1454728149378718,-0.1733690452629123,,,,,,,,,,0.04329456162683087,,,,,,,,,,,,,-0.07959004426848618,,,,0.055933200918738,,,,,-0.09886072583842963,-0.1356615533746804,,,,0.03193151582014526,-0.1261512128116899,-0.0033741811277147185,0.026468024534026052,-0.10547972953552012
2016-08-01,,,,,,,,0.05242030630597337,-0.046039820391801864,-0.01054445555161034,-0.08254423398926077,,,0.22207801269077382,,,-0.08003489820153845,,,0.05400648876875989,,,,,,-0.03972216008537132,,,-0.060075584675164384,0.033531146553834074,-0.22195653869402157,,,-0.07610317726852703,-0.010979129467832397,,,,,,,,,,-0.09136926945796266,,,,,,,,,,,,,0.08766927143217777,,,,-0.16618144615302197,,,,,-0.11347539577643706,0.036349715632259215,,,,0.011245280498812547,-0.026390892007040125,-0.09152301758140781,-0.036418914828762375,0.03643872060109016
2016-09-01,,,,,,,,0.00998084003716305,0.06484546938935154,-0.07016747178989059,0.058977480272341315,,,-0.0050949061837150394,,,-0.04713011687602664,,,-0.1018346822746897,,,,,,0.05014070091580822,,,-0.039185569685649374,0.004180037095312579,-0.0010169531968123456,,,0.03863517488252034,0.10141742348917406,,,,,,,,,,-0.01793502627920568,,,,,,,,,,,,,0.17615796773388262,,,,-0.012130314666557257,,,,,0.1591864691051414,-0.030052619160999442,,,,0.004214026269193213,-0.027303079334674397,0.05282197325681923,0.01724107364159841,-0.12780574474345135
2016-10-01,,,,,,,,-0.1439909395734633,0.33227364305854357,0.037149469476381744,0.11183431384367644,,,-0.027107710550507088,,,0.02862199564605184,,,-0.021867478627718193,,,,,,0.13860090670572686,,,0.006558629876538862,0.17869574335827132,-0.012519748426617733,,,-0.026884155916044997,-0.014670170087196484,,,,,,,,,,-0.046005122921575506,,,,,,,,,,,,,0.1192736571016156,,,,0.11333885234489406,,,,,-0.07129832817242356,0.008561508007227357,,,,0.052686137917738185,0.00848085713319456,0.02220988047267159,0.1412953240789558,-0.07802009984218111
2016-11-01,,,,,,,,-0.05773705286860315,-0.28154608222996097,0.03021735821585562,0.0004414646993215461,,,0.031213719960587413,,,-0.036293407833122196,,,0.0323581824119475,,,,,,0.10957247040122778,,,-0.07701181761190926,0.13956395013776518,0.01919733552611622,,,0.011357784581132329,-0.016954163915089016,,,,,,,,,,-0.023655006361431107,,,,,,,,,,,,,0.06371461144245344,,,,0.07308625812201125,,,,,-0.2566495336847038,-0.004071211785579361,,,,0.14510443806821058,0.11311525898170204,-0.0674898458503871,0.19972067951501812,-0.07644745175304601
2016-12-01,,,,,,,,-0.046392598937121256,-0.09671008743547464,-0.14255755408057938,0.11442089707414146,,,-0.10020015398371915,,,0.27514723127131757,,,-0.19844697460832578,,,,,,-0.06624791414410204,,,-0.013654571644443246,0.03846051028084675,0.03194665361977489,,,0.13516332056469502,-0.23817941080113703,,,,,,,,,,-0.07778997007269049,,,,,,,,,,,,,-0.044122904128449436,,,,0.06092755634924459,,,,,0.2990874806444593,-0.06877978018123104,,,,0.13218298096956332,0.16718018334153578,0.07819973541537742,0.07141351736784636,-0.008087007352996209
2017-01-01,,,,,,,,0.07891587128278753,0.13538023601710444,-0.04691237012334596,0.0031923117954957905,,,-0.08668020689541205,,,0.21067825606478088,,,-0.2647753464453241,0.045013794924200656,,,,,0.008240192560031626,,,-0.09079409983823854,0.05075285377747132,0.09582283505823863,,,0.008657812821416155,-0.029219302561814178,,,,,,,,,,-0.04132105427198529,,,,,,,,,,,,,0.07201582640604752,,,,0.19697030392527923,,,,,-0.014369722708655192,0.04953830708975374,,,,0.10617048747139674,0.01658271145119835,0.02941806911064222,0.05247270396838304,-0.10299632099017364
2017-02-01,,,,,,,,-0.000886107544110442,0.09905646972946908,0.12782237354599124,0.07899518908216194,,,0.06012134363485336,,,0.07450934554490497,,,-0.1364676655145392,0.04184781508419197,,,,,0.07133604859440112,,,0.06136782020175285,0.046896329747927866,0.03274976602073118,,,0.09601322726529965,0.06164062375925599,,,,,,,,,,0.11825212692799228,,,,,,,,,,,,,0.005024860380123253,,,,0.08659462646371767,,,,,0.1404488001970413,0.08828954067733961,,,,0.10670007306023964,0.09945416391643061,0.06322836781140502,0.016751206048943215,0.027817312786419156
