,PYPL,AKAM,YELP,PI,AAPL,ZM,ESTC,STX,BABA,TEAM,JWN,DOCU,TRVG,VG,MSTR,DDOG,SSTK,ERIC,MDLA,MELI,TWLO,OKTA,CIEN,ACN,PLTR,ORCL,NTAP,CTXS,CSCO,ADSK,QIWI,BB,SLAB,SHOP,HUBS,V,SPOT,FVRR,WORK,PINS,SPLK,ZBRA,TDC,EPAM,NFLX,BIGC,DOCN,ADBE,QCOM,VMW,DASH,TWTR,ABNB,NTNX,ASAN,FTNT,REAL,AMZN,BIDU,BAH,EB,TU,EXTR,TSLA,NEWR,FEYE,INTU,W,RXT,CARG,UIS,CERN,TRUE,WIX,GRPN,ZEN
2016-05-01,,,,,,,,-0.021749569103121758,0.005912519991397858,,0.020186621695756912,,,0.0026875401381403208,,,0.008017347194254398,,,-0.011156238615512848,,,,,,-0.004996967501938343,,,-0.01731075905263424,0.014562169089913368,-0.02773255854845047,,,-0.007694178260862827,-0.0027217911556363106,,,,,,,,,,-0.013599878177046776,,,,,,,,,,,,,0.02863990142941475,,,,0.007818624377250671,,,,,-0.006119064055383205,-0.03196270391345024,,,,0.037391938269138336,0.023199260234832764,-0.0004604265559464693,0.0037715742364525795,-0.009068073704838753
2016-06-01,,,,,,,,-0.02217766083776951,0.005613246932625771,,0.016245855018496513,,,0.0045943004079163074,,,-0.008119841106235981,,,0.025062838569283485,,,,,,-0.023830872029066086,,,-0.0020461990498006344,0.02783430926501751,-0.009198631159961224,,,0.021782562136650085,0.0014486004365608096,,,,,,,,,,-0.01254517212510109,,,,,,,,,,,,,0.04424175247550011,,,,0.014503448270261288,,,,,-0.0143236443400383,-0.020862041041254997,,,,0.033801209181547165,0.012353318743407726,-0.007383950054645538,0.027825841680169106,0.002362216357141733
2016-07-01,,,,,,,,-0.041519857943058014,-0.053406115621328354,-0.026595953851938248,-0.024687739089131355,,,-0.027734417468309402,,,-0.0450042188167572,,,-0.013699449598789215,,,,,,-0.03495905548334122,,,-0.03086147829890251,-0.020355045795440674,-0.021712468937039375,,,-0.02744121477007866,-0.03210778161883354,,,,,,,,,,-0.04091368243098259,,,,,,,,,,,,,-0.005725347436964512,,,,-0.021697193384170532,,,,,-0.040441498160362244,-0.03789664804935455,,,,-0.01913006789982319,-0.019348103553056717,-0.03647938743233681,-0.01584128849208355,-0.02253863960504532
2016-08-01,,,,,,,,-0.03356746584177017,0.027602847665548325,0.012684350833296776,0.011525479145348072,,,0.005633267108350992,,,0.002536765532568097,,,0.02252347767353058,,,,,,0.002410874469205737,,,0.01017765887081623,0.009011473506689072,-0.0060958475805819035,,,0.02718241512775421,-0.0033626032527536154,,,,,,,,,,0.0035750276874750853,,,,,,,,,,,,,0.024711204692721367,,,,0.0010608609300106764,,,,,-0.017774969339370728,-0.040120821446180344,,,,0.024188103154301643,0.021003400906920433,0.0058370549231767654,0.0006277596694417298,-0.005578423850238323
2016-09-01,,,,,,,,-0.029025407508015633,0.02878810465335846,0.03310008347034454,0.017055310308933258,,,0.020640408620238304,,,-0.01196153275668621,,,0.02781783975660801,,,,,,-0.00605727219954133,,,0.0010851867264136672,0.042991336435079575,-0.017998920753598213,,,0.027635468170046806,0.007518416736274958,,,,,,,,,,0.014750868082046509,,,,,,,,,,,,,0.01065316703170538,,,,0.022206459194421768,,,,,0.00512439152225852,-0.03438980132341385,,,,0.02308526635169983,0.0395221933722496,0.033785320818424225,0.0037256055511534214,0.008773243054747581
2016-10-01,,,,,,,,-0.04238966852426529,-0.0030356310307979584,0.024873556569218636,0.011870840564370155,,,0.03793478012084961,,,0.0009453031234443188,,,0.017084289342164993,,,,,,0.03057488612830639,,,0.0011016444768756628,0.05279357731342316,-0.031288858503103256,,,0.044779032468795776,0.017373738810420036,,,,,,,,,,0.0360606387257576,,,,,,,,,,,,,0.01139726024121046,,,,0.018649375066161156,,,,,-0.001793069764971733,-0.05569775402545929,,,,0.016686217859387398,0.014751458540558815,0.03411659598350525,0.00614750012755394,0.01735708676278591
2016-11-01,,,,,,,,-0.0520777702331543,-0.03009987808763981,0.02265794761478901,-0.010420435108244419,,,0.027185818180441856,,,0.006946742068976164,,,-0.007363475393503904,,,,,,0.023756811395287514,,,-0.017014896497130394,0.038171276450157166,-0.041329555213451385,,,0.016505585983395576,-0.005262996535748243,,,,,,,,,,0.019693156704306602,,,,,,,,,,,,,-0.03065388835966587,,,,0.006148428190499544,,,,,0.0015685602556914091,-0.06619361788034439,,,,0.006563030648976564,0.00502546364441514,-0.0011120021808892488,-0.007269061636179686,-0.0059050205163657665
2016-12-01,,,,,,,,-0.03708305582404137,0.006646650843322277,0.009498829022049904,0.022488048300147057,,,0.02031281776726246,,,0.009755422361195087,,,0.01795470155775547,,,,,,0.013698101975023746,,,0.002884701592847705,0.04646185413002968,-0.012292081490159035,,,0.00525241531431675,0.0007643720600754023,,,,,,,,,,0.01503086183220148,,,,,,,,,,,,,0.01180338952690363,,,,0.004374470561742783,,,,,0.004684213548898697,-0.0332927480340004,,,,0.011310442350804806,-0.023349948227405548,0.01700413040816784,0.01977645233273506,0.02162252552807331
2017-01-01,,,,,,,,-0.044883765280246735,0.03631146252155304,0.026862524449825287,0.029909636825323105,,,0.02253619208931923,,,0.014724554494023323,,,0.031170092523097992,0.02753239870071411,,,,,0.017756760120391846,,,0.0009578634053468704,0.035318732261657715,0.004685849417001009,,,0.023453617468476295,-0.006060496438294649,,,,,,,,,,0.009428052231669426,,,,,,,,,,,,,0.015579825267195702,,,,0.0046530310064554214,,,,,0.011736944317817688,-0.013748347759246826,,,,0.03499196097254753,0.015339100733399391,0.03843725100159645,0.03166951611638069,0.051777202636003494
2017-02-01,,,,,,,,-0.05467807129025459,0.04195274040102959,0.02360381931066513,0.028681471943855286,,,0.02255411259829998,,,0.01747284084558487,,,0.007553057745099068,0.02840730920433998,,,,,0.015040379948914051,,,0.01666097901761532,0.026164870709180832,0.0015997930895537138,,,0.029335983097553253,0.00600750558078289,,,,,,,,,,0.022699858993291855,,,,,,,,,,,,,0.028614580631256104,,,,0.016124295070767403,,,,,0.02160697989165783,0.015617922879755497,,,,0.026975836604833603,0.0233882125467062,0.038261253386735916,0.02473355643451214,0.032288990914821625
