,PYPL,AKAM,YELP,PI,AAPL,ZM,ESTC,STX,BABA,TEAM,JWN,DOCU,TRVG,VG,MSTR,DDOG,SSTK,ERIC,MDLA,MELI,TWLO,OKTA,CIEN,ACN,PLTR,ORCL,NTAP,CTXS,CSCO,ADSK,QIWI,BB,SLAB,SHOP,HUBS,V,SPOT,FVRR,WORK,PINS,SPLK,ZBRA,TDC,EPAM,NFLX,BIGC,DOCN,ADBE,QCOM,VMW,DASH,TWTR,ABNB,NTNX,ASAN,FTNT,REAL,AMZN,BIDU,BAH,EB,TU,EXTR,TSLA,NEWR,FEYE,INTU,W,RXT,CARG,UIS,CERN,TRUE,WIX,GRPN,ZEN
2016-05-01,,,,,,,,0.000620979305807738,0.000620979305807738,,0.000620979305807738,,,0.000620979305807738,,,0.000620979305807738,,,0.000620979305807738,,,,,,0.000620979305807738,,,0.000620979305807738,0.000620979305807738,0.000620979305807738,,,0.000620979305807738,0.000620979305807738,,,,,,,,,,0.000620979305807738,,,,,,,,,,,,,0.000620979305807738,,,,0.000620979305807738,,,,,0.000620979305807738,0.000620979305807738,,,,0.000620979305807738,0.000620979305807738,0.000620979305807738,0.000620979305807738,0.000620979305807738
2016-06-01,,,,,,,,-0.0009392227790556389,-0.0009392227790556389,,-0.0009392227790556389,,,-0.0009392227790556389,,,-0.0009392227790556389,,,-0.0009392227790556389,,,,,,-0.0009392227790556389,,,-0.0009392227790556389,-0.0009392227790556389,-0.0009392227790556389,,,-0.0009392227790556389,-0.0009392227790556389,,,,,,,,,,-0.0009392227790556389,,,,,,,,,,,,,-0.0009392227790556389,,,,-0.0009392227790556389,,,,,-0.0009392227790556389,-0.0009392227790556389,,,,-0.0009392227790556389,-0.0009392227790556389,-0.0009392227790556389,-0.0009392227790556389,-0.0009392227790556389
2016-07-01,,,,,,,,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602,,,-0.01298595366638602,,,-0.01298595366638602,,,-0.01298595366638602,,,,,,-0.01298595366638602,,,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602,,,-0.01298595366638602,-0.01298595366638602,,,,,,,,,,-0.01298595366638602,,,,,,,,,,,,,-0.01298595366638602,,,,-0.01298595366638602,,,,,-0.01298595366638602,-0.01298595366638602,,,,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602,-0.01298595366638602
2016-08-01,,,,,,,,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093,,,-0.009424569074033093,,,-0.009424569074033093,,,-0.009424569074033093,,,,,,-0.009424569074033093,,,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093,,,-0.009424569074033093,-0.009424569074033093,,,,,,,,,,-0.009424569074033093,,,,,,,,,,,,,-0.009424569074033093,,,,-0.009424569074033093,,,,,-0.009424569074033093,-0.009424569074033093,,,,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093,-0.009424569074033093
2016-09-01,,,,,,,,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028,,,-0.0018322034236364028,,,-0.0018322034236364028,,,-0.0018322034236364028,,,,,,-0.0018322034236364028,,,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028,,,-0.0018322034236364028,-0.0018322034236364028,,,,,,,,,,-0.0018322034236364028,,,,,,,,,,,,,-0.0018322034236364028,,,,-0.0018322034236364028,,,,,-0.0018322034236364028,-0.0018322034236364028,,,,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028,-0.0018322034236364028
2016-10-01,,,,,,,,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732,,,-0.0021194303992172732,,,-0.0021194303992172732,,,-0.0021194303992172732,,,,,,-0.0021194303992172732,,,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732,,,-0.0021194303992172732,-0.0021194303992172732,,,,,,,,,,-0.0021194303992172732,,,,,,,,,,,,,-0.0021194303992172732,,,,-0.0021194303992172732,,,,,-0.0021194303992172732,-0.0021194303992172732,,,,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732,-0.0021194303992172732
2016-11-01,,,,,,,,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706,,,0.00024514080260087706,,,0.00024514080260087706,,,0.00024514080260087706,,,,,,0.00024514080260087706,,,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706,,,0.00024514080260087706,0.00024514080260087706,,,,,,,,,,0.00024514080260087706,,,,,,,,,,,,,0.00024514080260087706,,,,0.00024514080260087706,,,,,0.00024514080260087706,0.00024514080260087706,,,,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706,0.00024514080260087706
2016-12-01,,,,,,,,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495,,,0.0016909173364438495,,,0.0016909173364438495,,,0.0016909173364438495,,,,,,0.0016909173364438495,,,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495,,,0.0016909173364438495,0.0016909173364438495,,,,,,,,,,0.0016909173364438495,,,,,,,,,,,,,0.0016909173364438495,,,,0.0016909173364438495,,,,,0.0016909173364438495,0.0016909173364438495,,,,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495,0.0016909173364438495
2017-01-01,,,,,,,,0.008642058958372263,0.008642058958372263,0.008642058958372263,0.008642058958372263,,,0.008642058958372263,,,0.008642058958372263,,,0.008642058958372263,0.008642058958372263,,,,,0.008642058958372263,,,0.008642058958372263,0.008642058958372263,0.008642058958372263,,,0.008642058958372263,0.008642058958372263,,,,,,,,,,0.008642058958372263,,,,,,,,,,,,,0.008642058958372263,,,,0.008642058958372263,,,,,0.008642058958372263,0.008642058958372263,,,,0.008642058958372263,0.008642058958372263,0.008642058958372263,0.008642058958372263,0.008642058958372263
2017-02-01,,,,,,,,-0.024513985128462833,0.0038292743293666005,0.061107690562778275,-0.002985267658905902,,,0.09796656620451057,,,0.048518013546894855,,,-0.06275109180982356,-0.01692987892890696,,,,,0.04986622555910633,,,0.02756331358300247,0.09048279385499121,0.013028469192148284,,,0.03188572815103232,0.018388280343265243,,,,,,,,,,0.025552084268657536,,,,,,,,,,,,,0.028451042857541964,,,,0.06667314888885126,,,,,0.07038183868651715,0.07170050606350317,,,,0.04344523506475778,0.054073580905168846,0.07858709826594339,0.044484331226123316,0.06492915600740964
