,TSLA,CERN,RXT,HUBS,INTU,OKTA,TRUE,MELI,QIWI,SLAB,JWN,TWTR,CTXS,PINS,BIDU,ZEN,EB,ASAN,TRVG,UIS,NTAP,BB,CIEN,EPAM,ZM,SPOT,CSCO,VMW,PYPL,ADBE,ACN,BAH,WORK,PLTR,FVRR,MDLA,FTNT,DASH,TU,CARG,YELP,AKAM,NTNX,V,NEWR,SHOP,ORCL,DOCN,QCOM,ABNB,ADSK,SSTK,REAL,EXTR,NFLX,AAPL,VG,MSTR,WIX,DDOG,SPLK,ZBRA,TDC,BABA,AMZN,ESTC,TWLO,GRPN,W,BIGC,ERIC,FEYE,PI,TEAM,DOCU
2016-05-01,,0.016186557710170746,,-0.006054250989109278,-0.008834049105644226,,0.0069436803460121155,0.006764749065041542,-0.011177197098731995,,0.005795246455818415,,,,,-0.004314959514886141,,,,,,,,,,,-0.016239209100604057,,,,,,,,,,,,0.007399186957627535,,,,,,,-0.006069294176995754,-0.006024476140737534,,,,0.0042740036733448505,-0.008198978379368782,,,-0.015981415286660194,,-0.0007634662324562669,,-0.008174940943717957,,,,,0.0017211857484653592,0.0022038063034415245,,,0.004121581558138132,-0.015532860532402992,,,,,,
2016-06-01,,0.0006855441024526954,,-0.022981688380241394,0.0014329459518194199,,-0.011075500398874283,-0.007151649333536625,-0.010353580117225647,,-0.009287376888096333,,,,,-0.0022158862557262182,,,,,,,,,,,-0.010526665486395359,,,,,,,,,,,,0.0014915424399077892,,,,,,,-0.017150968313217163,-0.027527306228876114,,,,-0.007653535343706608,-0.039973482489585876,,,-0.0258070956915617,,-0.019135167822241783,,-0.02238524705171585,,,,,-0.029492272064089775,-0.004136703442782164,,,-0.006576872896403074,-0.01057847123593092,,,,,-0.006578957196325064,
2016-07-01,,0.00958729162812233,,-0.0010946211405098438,-0.011818712577223778,,0.007325819227844477,0.010601531714200974,-0.014799781143665314,,0.00477583147585392,,,,,0.012767640873789787,,,,,,,,,,,-0.0027638364117592573,,,,,,,,,,,,-0.004470997955650091,,,,,,,0.025599360466003418,0.006882334128022194,,,,0.0020989153999835253,0.0034833108074963093,,,0.001290314830839634,,0.003249280620366335,,0.004089789930731058,,,,,0.023866232484579086,0.019119493663311005,,,0.01434718444943428,-0.030842144042253494,,,,,0.014956625178456306,
2016-08-01,,-0.0009932401590049267,,-0.006782371550798416,-0.019848255440592766,,0.004420809913426638,8.176825940608978e-05,-0.019662270322442055,,-0.004402995575219393,,,,,-0.0006591853452846408,,,,,,,,,,,-0.014899468049407005,,,,,,,,,,,,-0.007378879003226757,,,,,,,-0.0006620960775762796,-0.02152848057448864,,,,0.0004171467153355479,-0.01588030532002449,,,-0.010901214554905891,,-0.008522102609276772,,0.000867376453243196,,,,,0.0008895647479221225,-0.005482132080942392,,,-0.008991004899144173,-0.03532756119966507,,,,,0.0074308146722614765,
2016-09-01,,0.010026424191892147,,0.026690062135457993,-0.0037860064767301083,,0.0187545008957386,0.002615838311612606,-0.022835951298475266,,-0.0030620405450463295,,,,,0.008133714087307453,,,,,,,,,,,0.0049293371848762035,,,,,,,,,,,,0.004897175822407007,,,,,,,0.03040131740272045,0.005724088754504919,,,,0.03398863226175308,0.012955754064023495,,,0.013734052889049053,,0.015390307642519474,,0.03409494832158089,,,,,-0.0007358695729635656,0.01977083832025528,,,0.0011865112464874983,-0.03903866186738014,,,,,0.025637466460466385,
2016-10-01,,0.008294954895973206,,-0.0024881535209715366,-0.00383560499176383,,0.0025128989946097136,0.0034366699401289225,-0.029708562418818474,,-0.0021598192397505045,,,,,-0.0003643212839961052,,,,,,,,,,,-0.013464421965181828,,,,,,,,,,,,0.009892401285469532,,,,,,,0.008180985227227211,0.02574406936764717,,,,0.03952178359031677,0.006176048889756203,,,0.01781339757144451,,0.02109234593808651,,0.012148139998316765,,,,,-0.020811056718230247,-0.011959969066083431,,,0.006928406655788422,-0.04732690379023552,,,,,0.01273425668478012,
2016-11-01,,0.028835564851760864,,0.003710944438353181,0.022889629006385803,,0.011913514696061611,0.0032298651058226824,-0.039284419268369675,,0.015330401249229908,,,,,0.03373024985194206,,,,,,,,,,,0.009864908643066883,,,,,,,,,,,,0.014823640696704388,,,,,,,0.03093334101140499,0.03810195252299309,,,,0.052949726581573486,0.014877374283969402,,,0.033787310123443604,,0.028636295348405838,,0.018196575343608856,,,,,0.0014124331064522266,-0.009203250519931316,,,0.007593962363898754,-0.04885520786046982,,,,,0.03382721543312073,
2016-12-01,,0.018001578748226166,,0.006517686881124973,0.0156489759683609,,0.012057148851454258,0.008570998907089233,-0.021388480439782143,,0.020251009613275528,,,,,0.014817442744970322,,,,,,,,,,,0.007590457797050476,,,,,,,,,,,,0.012336375191807747,,,,,,,0.02599778026342392,0.011386597529053688,,,,0.02291921339929104,0.017648782581090927,,,0.006815317086875439,,0.021741503849625587,,0.02330620214343071,,,,,0.026311086490750313,0.012666664086282253,,0.009598380886018276,0.015595534816384315,-0.02084093727171421,,,,,0.016096020117402077,
2017-01-01,,0.03440681844949722,,0.025053614750504494,0.030169395729899406,,0.022103024646639824,0.018532101064920425,0.0038632447831332684,,0.031129224225878716,,,,,0.033673979341983795,,,,,,,,,,,0.03324473276734352,,,,,,,,,,,,0.029042545706033707,,,,,,,0.03399745747447014,0.03573969006538391,,,,0.031041711568832397,0.026448285207152367,,,0.03009387105703354,,0.03278611600399017,,0.039603445678949356,,,,,0.03342001885175705,0.035502515733242035,,0.03298656642436981,0.03501347079873085,0.009673486463725567,,,,,0.03531710058450699,
2017-02-01,,0.029880071058869362,,0.02721770666539669,0.03221854567527771,,0.03105711005628109,0.029883434996008873,0.01691947691142559,,0.027592897415161133,,,,,0.03592900559306145,,,,,,,,,,,0.025241579860448837,,,,,,,,,,,,0.022335439920425415,,,,,,,0.03654792904853821,0.036554720252752304,,,,0.03364352136850357,0.04062303155660629,,,0.0322733111679554,,0.03803854435682297,,0.03821444883942604,,,,,0.02532750740647316,0.028729306533932686,,0.040419258177280426,0.030229756608605385,0.024560987949371338,,,,,0.03394048660993576,
