,TSLA,CERN,RXT,HUBS,INTU,OKTA,TRUE,MELI,QIWI,SLAB,JWN,TWTR,CTXS,PINS,BIDU,ZEN,EB,ASAN,TRVG,UIS,NTAP,BB,CIEN,EPAM,ZM,SPOT,CSCO,VMW,PYPL,ADBE,ACN,BAH,WORK,PLTR,FVRR,MDLA,FTNT,DASH,TU,CARG,YELP,AKAM,NTNX,V,NEWR,SHOP,ORCL,DOCN,QCOM,ABNB,ADSK,SSTK,REAL,EXTR,NFLX,AAPL,VG,MSTR,WIX,DDOG,SPLK,ZBRA,TDC,BABA,AMZN,ESTC,TWLO,GRPN,W,BIGC,ERIC,FEYE,PI,TEAM,DOCU
2016-05-01,,0.03438179027886526,,0.03174276930702919,-0.007712385977883316,,-0.0028479173399439898,0.003301252148519491,-0.021938819019851,,0.006492798342278935,,,,,0.003365458990187713,,,,,,,,,,,0.004360966913492097,,,,,,,,,,,,-0.0196023523795517,,,,,,,-0.016084086897162203,0.018742800173087215,,,,-0.011759220758205948,-0.04575372678036638,,,-0.018189625898676197,,0.009912457713438683,,-0.022813543460191127,,,,,-0.03850818282832463,-0.031025105729702955,,,-0.025237050112700943,0.0025554658558383297,,,,,,
2016-06-01,,-0.008086656542538314,,-0.0029936663781007667,-0.003186801946832538,,-0.009617120419298164,-0.004537587310912995,-0.0018913086841958165,,-0.02695207521362046,,,,,0.0034395355113412806,,,,,,,,,,,0.00929477852348936,,,,,,,,,,,,-0.01530267765309689,,,,,,,-0.0023364918924452405,0.01522087859218608,,,,-0.008125904020552768,0.0013800063188669773,,,-0.028529147252397007,,-0.009730510881121255,,-0.025299261251829932,,,,,-0.038387374132364774,0.0016156906692570618,,,0.009093354682061343,-0.0011970857164395755,,,,,-0.015745832869827184,
2016-07-01,,-0.01919850613380045,,-0.02690628392398662,-0.00898906911503181,,0.001763521421229152,0.010119659111688564,-0.005741531497224976,,-0.0023015649530938745,,,,,-0.004796408143792783,,,,,,,,,,,-0.002111692222648966,,,,,,,,,,,,-0.016468568714199144,,,,,,,0.02660830180697578,-0.010746861038689045,,,,0.0037925027871330208,-0.002306691874593046,,,0.023873352970619148,,-0.005685363695546724,,0.008094368377437839,,,,,0.04409982490632772,0.003661099121869695,,,-0.005413130529042208,-0.005077751141941002,,,,,0.033040516050245994,
2016-08-01,,0.002699097871453728,,0.02259971760112463,0.013303831993702638,,-0.0777412567625024,0.06374047955717256,-0.05056318089090316,,-0.0011736244980385232,,,,,0.011705388574053387,,,,,,,,,,,-0.029844634136662575,,,,,,,,,,,,-0.09443638592793703,,,,,,,-0.027886232790168147,-0.009232203845214585,,,,0.11122161387817803,-0.06728404821513215,,,-0.007944339784800842,,-0.006861546182279866,,0.09769675563734098,,,,,0.06438766742389097,0.04529236780465452,,,-0.047067299772614146,0.004742880207694493,,,,,0.02904616047689911,
2016-09-01,,-0.0017969081814847992,,0.0033692995372780615,0.0009160686068836604,,0.0020315314942161017,-0.008185078481021887,0.0012013551154606145,,-0.015500208596902584,,,,,-0.02324456655627037,,,,,,,,,,,-0.0328360814177837,,,,,,,,,,,,-0.01616233056284476,,,,,,,0.004290701338685934,-0.011065578024344588,,,,0.02804305081275517,-0.022240329564881298,,,-0.014782171061590618,,-0.003392833712183449,,0.023680318938788872,,,,,0.013480870823776928,-0.013309452756574566,,,-0.019167731519230555,-0.004465757264335166,,,,,-0.00777303603292144,
2016-10-01,,-0.004366807267376565,,-0.0025082676019991925,-0.00475410599719141,,-0.009569229716593082,-0.0035758177771049926,-0.003475412460666876,,0.008292364789080013,,,,,-0.011054409584351249,,,,,,,,,,,-0.015034862185469244,,,,,,,,,,,,0.007786694400458215,,,,,,,0.0033431944274917094,0.011340958464907569,,,,0.011416999917199622,-0.010762313212580806,,,0.00338347813234583,,0.003002174358423258,,-0.0013982910505417239,,,,,0.00030459476527414054,-0.007685625859204689,,,0.007498186371347189,-0.005370192125625137,,,,,-0.004645454843913711,
2016-11-01,,0.029635907105823676,,-0.023774846708102627,-0.03780608092826011,,0.01908782021364848,0.0010712330370771725,0.032320265232619536,,0.03227247781782665,,,,,-0.008952335156058207,,,,,,,,,,,-0.0023489771796808695,,,,,,,,,,,,0.0462288965712593,,,,,,,0.028491205501072477,0.07085605376611898,,,,0.08220296422877035,-0.0023874858892749123,,,0.002726587554123139,,0.08672613716563815,,0.0480726078416311,,,,,-0.013421337023892685,0.02968676866650657,,,0.06303340372029496,-0.0016938828350545748,,,,,0.041163424816000084,
2016-12-01,,0.04525105998983062,,0.003993774339064603,0.031371160350358404,,0.007688102743634363,-0.005811082436394936,-0.008168605785108307,,0.032077657759325126,,,,,0.035165347774948987,,,,,,,,,,,0.014463356338942133,,,,,,,,,,,,0.014170300569697947,,,,,,,0.05533353297280758,0.02772558826341172,,,,0.029307572985687168,0.025045686161033483,,,0.01680991045597409,,0.022202956891983018,,0.007846183324821716,,,,,0.049247308439522325,-0.001735543570067554,,0.020326068336512827,0.007523144568515721,-0.009121817745131641,,,,,0.01736336332249886,
2017-01-01,,0.03205201304119877,,0.0045123381302106585,0.03268551060779226,,0.00563644484313957,0.0004021110547593854,0.0005461297742332112,,-0.004367271647731859,,,,,0.014785169104011085,,,,,,,,,,,0.0284486509271449,,,,,,,,,,,,0.002436742944788027,,,,,,,0.012818862985306585,0.03849942855986208,,,,0.008967739670977627,0.02312338532829477,,,0.021125206903631844,,0.008090515317869437,,0.03159199360436508,,,,,0.05405049992129601,0.04606724822739338,,0.025714622243911703,0.01948506206999907,0.0037931478621527548,,,,,0.020078113448926686,
2017-02-01,,0.0341858072314532,,0.024620812900754407,0.02218531633849269,,0.021094060965293926,0.004721110542917961,0.004831711019226026,,0.00809222760414402,,,,,0.024511841995498662,,,,,,,,,,,0.01889947770496031,,,,,,,,,,,,0.03702282932319806,,,,,,,0.018859984164049826,0.04143421071162573,,,,0.03149887093063436,0.01202529854195783,,,0.028989780169900448,,0.03934235095763855,,0.03224492005167351,,,,,0.017405919270694403,0.03428079079042151,,0.022883113538962496,0.029900861269406553,0.03315217561911604,,,,,0.044419967341601085,
