,TSLA,CERN,RXT,HUBS,INTU,OKTA,TRUE,MELI,QIWI,SLAB,JWN,TWTR,CTXS,PINS,BIDU,ZEN,EB,ASAN,TRVG,UIS,NTAP,BB,CIEN,EPAM,ZM,SPOT,CSCO,VMW,PYPL,ADBE,ACN,BAH,WORK,PLTR,FVRR,MDLA,FTNT,DASH,TU,CARG,YELP,AKAM,NTNX,V,NEWR,SHOP,ORCL,DOCN,QCOM,ABNB,ADSK,SSTK,REAL,EXTR,NFLX,AAPL,VG,MSTR,WIX,DDOG,SPLK,ZBRA,TDC,BABA,AMZN,ESTC,TWLO,GRPN,W,BIGC,ERIC,FEYE,PI,TEAM,DOCU
2016-05-01,,0.00305483411570541,,0.03175179794529079,-0.013065624656584198,,0.013891664033348669,-0.041969665807415533,-0.004142753404854774,,-0.015378194049434126,,,,,-0.004142753404854774,,,,,,,,,,,-0.030390312204095896,,,,,,,,,,,,-0.015378194049434126,,,,,,,-0.02588392584391108,0.01917203523947363,,,,0.013592427119318677,-0.00971622705300095,,,-0.040880701253738154,,0.013592427119318677,,-0.032453238917837614,,,,,-0.02895207042176553,-0.030390312204095896,,,-0.0251267223348748,-0.004142753404854774,,,,,,
2016-06-01,,0.011884942728156845,,-0.008436867604057754,0.003956562684780996,,0.025299541387645223,-0.015245185564315264,-0.06342110046507722,,0.018248603326622564,,,,,-0.01585590055283431,,,,,,,,,,,-0.022051488232120747,,,,,,,,,,,,-0.0616896454434053,,,,,,,0.019752229774073454,0.009718460384265359,,,,0.00406018745420578,-0.009550282781857967,,,-0.022533043049438376,,-0.025254675784665698,,-0.022220445981266126,,,,,-0.03636112639171707,0.026946642377242563,,,0.022348992293579402,-0.028577064619085456,,,,,-0.0512170156144896,
2016-07-01,,-0.02586417137091355,,-0.027732505511284332,-0.015263003775041313,,-0.006041618868704298,-0.026619788447797013,-0.050772717033987474,,0.008576918193117455,,,,,-0.019982766791914363,,,,,,,,,,,-0.027732505511284332,,,,,,,,,,,,-0.015457944989519124,,,,,,,0.013075806095441865,-0.025864142834824397,,,,0.0109135040146363,-0.02689021203503277,,,0.027712509723931415,,-0.014973518596494916,,0.00864758897458009,,,,,0.006730684942111164,0.006935517854921119,,,-0.011498421218857458,-0.03114196920332863,,,,,0.015836772192532787,
2016-08-01,,-0.04220794131042738,,0.01094729383698928,0.004064275532602808,,-0.0108411971286956,0.060045324020938776,-0.11125683335713783,,-0.0016769614572090471,,,,,4.1434975497942064e-05,,,,,,,,,,,-0.02639858999587424,,,,,,,,,,,,-0.04220794131042738,,,,,,,-0.010277302996500877,0.012124099913401,,,,0.09199773476228285,-0.06843124162051287,,,-0.004386500964207181,,-0.03972784081197049,,0.043458972909837204,,,,,-0.0016769614572090471,0.021317307725254028,,,-0.024211091940580094,0.03458326042972727,,,,,-0.004386500964207181,
2016-09-01,,0.013525686500635261,,0.015187910267486343,0.00801178708775119,,0.013525686500635261,-0.007359163278058905,-0.026308270634626964,,-0.010465814793171019,,,,,-0.06661272121203514,,,,,,,,,,,-0.010465814793171019,,,,,,,,,,,,-0.010465814793171019,,,,,,,-0.003607530152568206,0.00801178708775119,,,,0.0214011288371067,-0.05295468910099335,,,0.010553965863335847,,-0.008538039951270596,,0.015187910267486343,,,,,-0.010465814793171019,0.013525686500635261,,,0.013525686500635261,0.02585993741237692,,,,,-0.003607530152568206,
2016-10-01,,0.013757165783380893,,-0.012981839968538189,-0.017660883869488088,,-0.0034217654746566423,-0.017327203141437538,-0.01162270826761614,,0.027896169463976793,,,,,-0.015976400742996253,,,,,,,,,,,0.003082482272402156,,,,,,,,,,,,0.021379202734503815,,,,,,,0.012667637392961296,0.03305248948768431,,,,0.03305248948768431,-0.024119622971658983,,,-0.0058195644992538355,,0.02896042738174394,,0.01759664714488168,,,,,0.034476105176347,-0.007600841501547899,,,0.003082482272402156,-0.008936853625483219,,,,,-0.015194124439641172,
2016-11-01,,0.028931148365270505,,-0.0025225992962384244,-0.02748298647289786,,0.010374508320511861,0.006949344509624319,0.0022984600360651235,,0.015717598155271812,,,,,0.0033107533852255325,,,,,,,,,,,-0.008741483499012881,,,,,,,,,,,,0.054344596437025314,,,,,,,0.0378680628505545,0.046148464236209864,,,,0.05490225346416913,-0.015519043346625832,,,0.015717598155271812,,0.045076143174897734,,0.015717598155271812,,,,,-0.019989993791118592,0.009030472128071496,,,0.05601635654452464,-0.03880240936810927,,,,,0.014776522927047805,
2016-12-01,,0.0681647416756203,,-0.00908891447944142,0.049164093174535725,,0.011922897099232497,0.023726528196355175,-0.01571659050904296,,0.0629547025849997,,,,,0.04095554366320114,,,,,,,,,,,0.014493982048815295,,,,,,,,,,,,0.01836883917576624,,,,,,,0.02841384910325876,0.034911573997010864,,,,0.023726528196355175,0.05784987736234069,,,0.021869612435578358,,0.035167127261873245,,0.0563706808993572,,,,,0.037743905797865254,-0.00760456991799024,,0.005708514703063436,0.00705423840072619,-0.00908891447944142,,,,,0.01905838804795556,
2017-01-01,,0.004597611969019064,,-0.010724160624943283,0.002642324262796799,,0.01741697642068625,0.009197566119636763,0.0276828735629093,,0.01741697642068625,,,,,0.017302796987018705,,,,,,,,,,,0.019544115276929983,,,,,,,,,,,,0.013544925223538987,,,,,,,0.029599382337766218,0.04732582998395478,,,,-0.009044718079421404,0.019544115276929983,,,0.004597611969019064,,0.016446394901568125,,0.037646061663894954,,,,,0.06272581865625673,0.06504292333099347,,0.02913167633249318,0.0118825583196279,-0.009044718079421404,,,,,0.011260465221353332,
2017-02-01,,0.06967257618677082,,0.019273746069250003,0.02192258167974224,,0.06659780356246478,0.03472666492730399,0.02537355046618551,,0.02038632235507738,,,,,0.06958730234438572,,,,,,,,,,,0.02043282408666562,,,,,,,,,,,,0.07104049683984989,,,,,,,-0.00428976027025864,0.07104049683984989,,,,0.11449731179387374,0.07104049683984989,,,0.02537183124621062,,0.041049590743458986,,0.041049590743458986,,,,,0.012528536186236295,0.04465923735230867,,0.012748584551030881,0.11594484429582042,0.06768867619884053,,,,,0.06940137126774067,
